year,country,GDP
1996,爱尔兰,75880630040 
1996,阿联酋,73571233996 
1996,委内瑞拉,70543211119 
1996,新西兰,70140835299 
1996,埃及,67629716981 
1996,捷克,67387788632 
1996,巴基斯坦,63320122807 
1996,秘鲁,55252414130 
1996,阿尔及利亚,46941496779 
1996,匈牙利,46658755151 
1996,孟加拉,46438484107 
1996,波多黎各,45340835000 
1996,乌克兰,44558077827 
1996,摩洛哥,43161452678 
1996,罗马尼亚,36937074278 
1996,尼日利亚,34987951375 
1996,科威特,31493319973 
1996,斯洛伐克,27925036755 
1996,利比亚,27884615384 
1996,厄瓜多尔,25226393196 
1996,古巴,25017368700 
1996,越南,24657470574 
1996,克罗地亚,23846442648 
1996,塞尔维亚,21818007448 
1996,卢森堡,21776609771 
1996,斯洛文尼亚,21507232648 
1996,哈萨克斯坦,21035357832 
1996,乌拉圭,20515543039 
1996,突尼斯,19587322786 
1996,多米尼加,18241691854 
1996,危地马拉,15674835615 
1996,阿曼,15277763328 
1996,白俄罗斯,14756846153 
1996,乌兹别克斯坦,13948892215 
1996,斯里兰卡,13897738375 
1996,叙利亚,13789560878 
1996,黎巴嫩,13690217333 
1996,保加利亚,12294221472 
1996,科特迪瓦,12139234938 
1996,肯尼亚,12045858436 
1996,哥斯达黎加,11618286652 
1996,喀麦隆,10513387441 
1996,塞浦路斯,10011918444 
1996,巴拿马,9870494000 
1996,巴拉圭,9788391780 
1996,萨尔瓦多,9586327800 
1996,卡塔尔,9059340384 
1996,苏丹,9018243044 
1996,津巴布韦,8553146600 
1996,埃塞俄比亚,8547939730 
1996,立陶宛,8382519637 
1996,安哥拉,7526446605 
1996,冰岛,7438183248 
1996,玻利维亚,7396966657 
1996,牙买加,7368000000 
1996,澳门,7122539666 
1996,加纳,6934984709 
1996,约旦,6928359238 
1996,坦桑尼亚,6496195450 
1996,巴林,6101861436 
1996,乌干达,6044585326 
1996,拉脱维亚,5969114344 
1996,也门,5785685310 
1996,刚果（金）,5771454939 
1996,特立尼达和多巴哥,5759537726 
1996,加蓬,5694040336 
1996,巴布亚新几内亚,5155311077 
1996,文莱,5115602836 
1996,塞内加尔,5065830414 
1996,马达加斯加,4931861239 
1996,博茨瓦纳,4847752842 
1996,爱沙尼亚,4780170373 
1996,马其顿,4651453634 
1996,尼泊尔,4521580381 
1996,毛里求斯,4421943910 
1996,尼加拉瓜,4308351902 
1996,洪都拉斯,4034037162 
1996,法属波利尼西亚,3954696873 
1996,纳米比亚,3945340776 
1996,几内亚,3869032270 
1996,莫桑比克,3856799844 
1996,马耳他,3822882839 
1996,巴哈马,3609000000 
1996,新喀里多尼亚,3606968433 
1996,赞比亚,3597220962 
1996,柬埔寨,3506695719 
1996,巴勒斯坦,3409600000 
1996,阿尔巴尼亚,3199642579 
1996,阿塞拜疆,3176703092 
1996,摩纳哥,3137848801 
1996,格鲁吉亚,3094935186 
1996,海地,2907514522 
1996,波黑,2786045321 
1996,马里,2780422212 
1996,百慕大,2695390000 
1996,布基纳法索,2586550747 
1996,刚果（布）,2540697688 
1996,列支敦士登,2504033252 
1996,尼日尔,2405687081 
1996,土库曼斯坦,2378759975 
1996,巴巴多斯,2363645403 
1996,贝宁,2361116587 
1996,马拉维,2281034131 
1996,斐济群岛,2129266728 
1996,老挝,1873671550 
1996,吉尔吉斯斯坦,1827570586 
1996,摩尔多瓦,1695122173 
1996,乍得,1607345450 
1996,斯威士兰,1602760100 
1996,亚美尼亚,1596968913 
1996,多哥,1465448290 
1996,毛里塔尼亚,1442598431 
1996,卢旺达,1382334879 
1996,阿鲁巴,1379960893 
1996,蒙古,1345719472 
1996,安道尔,1223945356 
1996,格陵兰,1197509786 
1996,塔吉克斯坦,1043654822 
1996,马恩岛,1023086918 
1996,开曼群岛,1012444074 
1996,中非,1007791186 
1996,莱索托,946123275 
1996,塞拉利昂,941742152 
1996,布隆迪,869033856 
1996,苏里南,861411471 
1996,冈比亚,848237108 
1996,圣卢西亚,788888888 
1996,圭亚那,705406001 
1996,厄立特里亚,693535954 
1996,伯利兹,641383800 
1996,安提瓜和巴布达,633729629 
1996,所罗门群岛,505832211 
1996,塞舌尔,503068472 
1996,佛得角,501979069 
1996,吉布提,494004647 
1996,马尔代夫,450382327 
1996,格林纳达,366911444 
1996,圣基茨和尼维斯,333944444 
1996,圣文森特和格林纳丁斯,331489703 
1996,不丹,316420860 
1996,多米尼克,292286000 
1996,几内亚比绍,270419779 
1996,瓦努阿图,261370044 
1996,萨摩亚,249908970 
1996,赤道几内亚,232463036 
1996,科摩罗,230495751 
1996,汤加,222100545 
1996,密克罗尼西亚联邦,218534700 
1996,利比里亚,159400000 
1996,马绍尔群岛,110858000 
1996,帕劳,108203000 
1996,基里巴斯,66515376 
1996,图瓦卢,12334846 
1997,美国,8577550000000 
1997,日本,4414730000000 
1997,德国,2211990000000 
1997,英国,1559080000000 
1997,法国,1452880000000 
1997,意大利,1241880000000 
1997,中国,961604000000 
1997,巴西,883200000000 
1997,加拿大,652824000000 
1997,西班牙,590077000000 
1997,韩国,569755000000 
1997,墨西哥,500413000000 
1997,澳大利亚,434568000000 
1997,荷兰,416813000000 
1997,印度,415868000000 
1997,俄罗斯,404929000000 
1997,阿根廷,292859000000 
1997,瑞士,286519000000 
1997,瑞典,268146000000 
1997,比利时,252708000000 
1997,印尼,215749000000 
1997,奥地利,212790000000 
1997,土耳其,189835000000 
1997,香港,177353000000 
1997,丹麦,173538000000 
1997,沙特阿拉伯,165964000000 
1997,挪威,161357000000 
1997,波兰,159358000000 
1997,南非,152587000000 
1997,泰国,150181000000 
1997,希腊,143158000000 
1997,芬兰,126912000000 
1997,葡萄牙,117017000000 
1997,以色列,114693000000 
1997,伊朗,113919000000 
1997,哥伦比亚,106660000000 
1997,新加坡,100124000000 
1997,马来西亚,100005000000 
1997,委内瑞拉,85843534588 
1997,智利,84952360922 
1997,爱尔兰,82826141356 
1997,菲律宾,82344260570 
1997,阿联酋,78839008444 
1997,埃及,78436578171 
1997,新西兰,66075143415 
1997,巴基斯坦,62433300338 
1997,捷克,62180159376 
1997,秘鲁,58147522522 
1997,乌克兰,50150399791 
1997,孟加拉,48244309133 
1997,波多黎各,48187039000 
1997,阿尔及利亚,48177862501 
1997,匈牙利,47296952928 
1997,摩洛哥,39147844526 
1997,尼日利亚,35822342617 
1997,罗马尼亚,35574916294 
1997,利比亚,30698633109 
1997,科威特,30355093966 
1997,厄瓜多尔,28162053026 
1997,斯洛伐克,27706028095 
1997,越南,26843700441 
1997,塞尔维亚,25676487999 
1997,古巴,25365908100 
1997,乌拉圭,23969823008 
1997,克罗地亚,23869243597 
1997,哈萨克斯坦,22165932062 
1997,斯洛文尼亚,20763101740 
1997,突尼斯,20746360430 
1997,多米尼加,20017908832 
1997,卢森堡,19731912494 
1997,危地马拉,17790026221 
1997,阿曼,15837451235 
1997,黎巴嫩,15751867489 
1997,斯里兰卡,15091913883 
1997,乌兹别克斯坦,14744603773 
1997,叙利亚,14505233968 
1997,白俄罗斯,14128408565 
1997,肯尼亚,13115773737 
1997,哥斯达黎加,12552071487 
1997,科特迪瓦,11722142706 
1997,苏丹,11681494637 
1997,保加利亚,11315986087 
1997,卡塔尔,11297802115 
1997,喀麦隆,10833497457 
1997,巴拿马,10677286100 
1997,萨尔瓦多,10221705900 
1997,立陶宛,10118631851 
1997,巴拉圭,9965225678 
1997,塞浦路斯,9547818700 
1997,埃塞俄比亚,8589211390 
1997,津巴布韦,8529571600 
1997,牙买加,8375077442 
1997,玻利维亚,7925673448 
1997,坦桑尼亚,7683852496 
1997,安哥拉,7648377412 
1997,冰岛,7580988980 
1997,约旦,7246188575 
1997,澳门,7211264780 
1997,加纳,6891308593 
1997,也门,6838557384 
1997,拉脱维亚,6521609000 
1997,巴林,6349202393 
1997,巴哈马,6332360000 
1997,乌干达,6269333313 
1997,刚果（金）,6090840548 
1997,特立尼达和多巴哥,5737751331 
1997,洪都拉斯,5737099650 
1997,加蓬,5326816858 
1997,文莱,5197332974 
1997,爱沙尼亚,5147710775 
1997,博茨瓦纳,5020214747 
1997,巴布亚新几内亚,4936615298 
1997,尼泊尔,4918691916 
1997,塞内加尔,4672503920 
1997,莫桑比克,4648832184 
1997,尼加拉瓜,4389965590 
1997,赞比亚,4303281932 
1997,马达加斯加,4262965281 
1997,毛里求斯,4187367601 
1997,纳米比亚,4102648719 
1997,阿塞拜疆,3962735257 
1997,马其顿,3928975903 
1997,马耳他,3793418472 
1997,几内亚,3783788551 
1997,巴勒斯坦,3759800000 
1997,波黑,3671816504 
1997,法属波利尼西亚,3567062511 
1997,格鲁吉亚,3510520231 
1997,柬埔寨,3443413388 
1997,海地,3338938830 
1997,新喀里多尼亚,3291489840 
1997,百慕大,2932827000 
1997,摩纳哥,2840182220 
1997,马里,2697105694 
1997,马拉维,2663234933 
1997,巴巴多斯,2498384129 
1997,土库曼斯坦,2450349634 
1997,布基纳法索,2447669403 
1997,刚果（布）,2322718991 
1997,列支敦士登,2298410390 
1997,尼日尔,2290318800 
1997,贝宁,2268301537 
1997,阿尔巴尼亚,2258515610 
1997,斐济群岛,2093994597 
1997,摩尔多瓦,1930081168 
1997,卢旺达,1851558301 
1997,吉尔吉斯斯坦,1767864035 
1997,老挝,1747011857 
1997,斯威士兰,1716699913 
1997,亚美尼亚,1639492424 
1997,乍得,1544689502 
1997,阿鲁巴,1531944134 
1997,多哥,1498950899 
1997,毛里塔尼亚,1401946856 
1997,蒙古,1180934202 
1997,马恩岛,1180919719 
1997,安道尔,1180597272 
1997,格陵兰,1072147778 
1997,莱索托,997996028 
1997,布隆迪,972896267 
1997,中非,937741468 
1997,苏里南,926422500 
1997,塔吉克斯坦,921572114 
1997,塞拉利昂,850218033 
1997,圣卢西亚,805925925 
1997,冈比亚,803630742 
1997,圭亚那,749138009 
1997,厄立特里亚,686490090 
1997,安提瓜和巴布达,680618518 
1997,伯利兹,654314350 
1997,塞舌尔,562958836 
1997,所罗门群岛,529204444 
1997,马尔代夫,508223602 
1997,吉布提,502675542 
1997,佛得角,490608657 
1997,赤道几内亚,442337849 
1997,格林纳达,392190592 
1997,圣基茨和尼维斯,374641307 
1997,不丹,365964500 
1997,圣文森特和格林纳丁斯,347770000 
1997,多米尼克,302989185 
1997,利比里亚,295900000 
1997,萨摩亚,285475591 
1997,瓦努阿图,272771209 
1997,几内亚比绍,268550998 
1997,汤加,214991477 
1997,科摩罗,212099634 
1997,密克罗尼西亚联邦,206626300 
1997,帕劳,113213000 
1997,马绍尔群岛,110705600 
1997,基里巴斯,67537479 
1997,图瓦卢,12700905 
1998,美国,9062820000000 
1998,日本,4032510000000 
1998,德国,2238990000000 
1998,英国,1650170000000 
1998,法国,1503110000000 
1998,意大利,1270050000000 
1998,中国,1029040000000 
1998,巴西,863723000000 
1998,加拿大,631813000000 
1998,西班牙,619215000000 
1998,墨西哥,526502000000 
1998,荷兰,438008000000 
1998,印度,421351000000 
1998,澳大利亚,398899000000 
1998,韩国,383331000000 
1998,阿根廷,298948000000 
1998,瑞士,295045000000 
1998,土耳其,275967000000 
1998,俄罗斯,270955000000 
1998,瑞典,270809000000 
1998,比利时,258528000000 
1998,奥地利,218260000000 
1998,丹麦,176992000000 
1998,波兰,174686000000 
1998,香港,168886000000 
1998,挪威,154163000000 
1998,沙特阿拉伯,146775000000 
1998,希腊,144428000000 
1998,南非,137775000000 
1998,芬兰,134039000000 
1998,葡萄牙,123946000000 
1998,以色列,115933000000 
1998,泰国,113676000000 
1998,伊朗,110277000000 
1998,哥伦比亚,98443739941 
1998,印尼,95445547872 
1998,委内瑞拉,91331203433 
1998,爱尔兰,90082052259 
1998,新加坡,85728310229 
1998,埃及,84828807556 
1998,智利,81577430181 
1998,阿联酋,75674336283 
1998,菲律宾,72207028767 
1998,马来西亚,72167498980 
1998,捷克,66807429711 
1998,巴基斯坦,62191955814 
1998,新西兰,56227169851 
1998,秘鲁,55501467877 
1998,波多黎各,54086400000 
1998,孟加拉,49984559471 
1998,匈牙利,48706787306 
1998,阿尔及利亚,48187747528 
1998,乌克兰,41883241471 
1998,摩洛哥,41806219378 
1998,罗马尼亚,41694118972 
1998,尼日利亚,32004613750 
1998,斯洛伐克,29856000671 
1998,厄瓜多尔,27981896948 
1998,利比亚,27249786142 
1998,越南,27209602050 
1998,科威特,25939960629 
1998,古巴,25736331200 
1998,克罗地亚,25562674678 
1998,乌拉圭,25385928193 
1998,斯洛文尼亚,22146231967 
1998,哈萨克斯坦,22135245413 
1998,突尼斯,21803372266 
1998,多米尼加,21672526559 
1998,卢森堡,20209122027 
1998,塞尔维亚,19457979423 
1998,危地马拉,19395491992 
1998,黎巴嫩,17247179005 
1998,斯里兰卡,15794972847 
1998,白俄罗斯,15222012660 
1998,叙利亚,15200846138 
1998,保加利亚,15030695296 
1998,乌兹别克斯坦,14988971210 
1998,肯尼亚,14093998843 
1998,阿曼,13996914596 
1998,哥斯达黎加,13617405297 
1998,科特迪瓦,12612033728 
1998,巴拿马,11575486400 
1998,苏丹,11250327988 
1998,立陶宛,11239547690 
1998,萨尔瓦多,10936669900 
1998,喀麦隆,10612847429 
1998,卡塔尔,10255495027 
1998,塞浦路斯,10248617647 
1998,坦桑尼亚,9345174219 
1998,巴拉圭,9260481572 
1998,牙买加,8763219645 
1998,玻利维亚,8497545598 
1998,冰岛,8494094897 
1998,约旦,7912327362 
1998,埃塞俄比亚,7818224905 
1998,加纳,7480968858 
1998,拉脱维亚,7159169546 
1998,巴哈马,6833220000 
1998,澳门,6742367273 
1998,乌干达,6584815846 
1998,安哥拉,6506229607 
1998,津巴布韦,6401968200 
1998,洪都拉斯,6366340265 
1998,也门,6325141675 
1998,刚果（金）,6215591269 
1998,巴林,6183776595 
1998,特立尼达和多巴哥,6043694330 
1998,爱沙尼亚,5665917232 
1998,莫桑比克,5263877520 
1998,塞内加尔,5030344074 
1998,尼泊尔,4856255044 
1998,博茨瓦纳,4790458837 
1998,尼加拉瓜,4635267224 
1998,加蓬,4483417119 
1998,阿塞拜疆,4446370371 
1998,马达加斯加,4401967499 
1998,毛里求斯,4169664285 
1998,波黑,4116699437 
1998,巴勒斯坦,4067800000 
1998,文莱,4051147227 
1998,马耳他,4010571271 
1998,纳米比亚,3826527630 
1998,巴布亚新几内亚,3789443014 
1998,法属波利尼西亚,3775160797 
1998,马其顿,3756208791 
1998,海地,3723909226 
1998,格鲁吉亚,3613498174 
1998,几内亚,3588376057 
1998,赞比亚,3537683046 
1998,新喀里多尼亚,3158806480 
1998,百慕大,3130748000 
1998,柬埔寨,3120425502 
1998,摩纳哥,2934578821 
1998,马里,2920358586 
1998,巴巴多斯,2817083478 
1998,布基纳法索,2804902723 
1998,土库曼斯坦,2605688065 
1998,阿尔巴尼亚,2545967253 
1998,列支敦士登,2479721340 
1998,贝宁,2455092582 
1998,尼日尔,2076737356 
1998,卢旺达,1989343495 
1998,刚果（布）,1949481296 
1998,亚美尼亚,1893726437 
1998,马拉维,1750584265 
1998,乍得,1744794457 
1998,摩尔多瓦,1698717504 
1998,阿鲁巴,1665100558 
1998,斐济群岛,1656784779 
1998,吉尔吉斯斯坦,1645963749 
1998,多哥,1587345950 
1998,斯威士兰,1576904292 
1998,马恩岛,1382548249 
1998,毛里塔尼亚,1375115531 
1998,塔吉克斯坦,1320242080 
1998,老挝,1280177838 
1998,安道尔,1211932397 
1998,格陵兰,1149862702 
1998,蒙古,1124440248 
1998,苏里南,1110850000 
1998,法罗群岛,1107882640 
1998,中非,967338348 
1998,莱索托,928458205 
1998,布隆迪,893770806 
1998,圣卢西亚,877407407 
1998,冈比亚,840285264 
1998,厄立特里亚,745526154 
1998,安提瓜和巴布达,727859259 
1998,圭亚那,717530683 
1998,伯利兹,688992450 
1998,塞拉利昂,672375927 
1998,塞舌尔,608369282 
1998,马尔代夫,540096397 
1998,佛得角,521910560 
1998,吉布提,514267869 
1998,所罗门群岛,458717501 
1998,格林纳达,445903592 
1998,圣基茨和尼维斯,383257331 
1998,不丹,376955087 
1998,圣文森特和格林纳丁斯,373619851 
1998,赤道几内亚,370687618 
1998,利比里亚,359600000 
1998,多米尼克,322409851 
1998,萨摩亚,269481523 
1998,瓦努阿图,262293410 
1998,密克罗尼西亚联邦,218873100 
1998,科摩罗,215394066 
1998,几内亚比绍,206457544 
1998,汤加,191504899 
1998,帕劳,117320000 
1998,马绍尔群岛,112279400 
1998,基里巴斯,65334841 
1998,图瓦卢,12757632 
1999,美国,9630660000000 
1999,日本,4562080000000 
1999,德国,2194200000000 
1999,英国,1682400000000 
1999,法国,1492650000000 
1999,意大利,1252020000000 
1999,中国,1094000000000 
1999,加拿大,676084000000 
1999,西班牙,634693000000 
1999,墨西哥,600233000000 
1999,巴西,599389000000 
1999,韩国,497513000000 
1999,印度,458820000000 
1999,荷兰,446899000000 
1999,澳大利亚,388608000000 
1999,瑞士,289912000000 
1999,阿根廷,283523000000 
1999,瑞典,274072000000 
1999,比利时,258159000000 
1999,土耳其,256386000000 
1999,奥地利,217186000000 
1999,俄罗斯,195907000000 
1999,丹麦,177965000000 
1999,波兰,170031000000 
1999,香港,165768000000 
1999,挪威,162284000000 
1999,沙特阿拉伯,161717000000 
1999,希腊,142541000000 
1999,印尼,140001000000 
1999,南非,136632000000 
1999,芬兰,135218000000 
1999,葡萄牙,127427000000 
1999,泰国,126669000000 
1999,以色列,117112000000 
1999,伊朗,113848000000 
1999,爱尔兰,98692079693 
1999,委内瑞拉,97976886247 
1999,埃及,90710704806 
1999,新加坡,86284660766 
1999,哥伦比亚,86186158684 
1999,阿联酋,84445473110 
1999,菲律宾,82995145792 
1999,马来西亚,79148421052 
1999,智利,75173794497 
1999,捷克,65173130995 
1999,巴基斯坦,62973855718 
1999,新西兰,58762260625 
1999,波多黎各,57841000000 
1999,孟加拉,51270569883 
1999,秘鲁,50187324567 
1999,匈牙利,49073380173 
1999,阿尔及利亚,48640580406 
1999,摩洛哥,41632027599 
1999,利比亚,35976714100 
1999,罗马尼亚,35952781582 
1999,尼日利亚,35870792987 
1999,乌克兰,31580639045 
1999,斯洛伐克,30453383763 
1999,科威特,30123850197 
1999,越南,28683659006 
1999,古巴,28364615200 
1999,乌拉圭,23983945187 
1999,克罗地亚,23457038980 
1999,突尼斯,22943685719 
1999,斯洛文尼亚,22711384311 
1999,卢森堡,22235929043 
1999,多米尼加,22137599984 
1999,厄瓜多尔,19645272636 
1999,塞尔维亚,19388663551 
1999,危地马拉,18318412251 
1999,黎巴嫩,17391056369 
1999,乌兹别克斯坦,17078465982 
1999,哈萨克斯坦,16870817134 
1999,叙利亚,15873875968 
1999,斯里兰卡,15656327859 
1999,阿曼,15593456122 
1999,哥斯达黎加,14195623342 
1999,保加利亚,13627323284 
1999,肯尼亚,12896013576 
1999,卡塔尔,12393131868 
1999,科特迪瓦,12376639822 
1999,白俄罗斯,12138486532 
1999,巴拿马,12130252200 
1999,萨尔瓦多,11284197000 
1999,喀麦隆,11198378749 
1999,立陶宛,10971583944 
1999,苏丹,10682045258 
1999,塞浦路斯,10497908306 
1999,坦桑尼亚,9697847263 
1999,冰岛,8971608730 
1999,牙买加,8851581632 
1999,巴拉圭,8837070235 
1999,玻利维亚,8285075872 
1999,约旦,8149106064 
1999,加纳,7719354838 
1999,埃塞俄比亚,7700833482 
1999,巴哈马,7683870000 
1999,也门,7641102523 
1999,拉脱维亚,7525408359 
1999,津巴布韦,6858013100 
1999,特立尼达和多巴哥,6808982520 
1999,巴林,6621010372 
1999,澳门,6490571703 
1999,洪都拉斯,6414520529 
1999,安哥拉,6152922942 
1999,乌干达,5998563257 
1999,莫桑比克,5976408043 
1999,爱沙尼亚,5762048551 
1999,博茨瓦纳,5484257417 
1999,塞内加尔,5144045359 
1999,尼泊尔,5033642384 
1999,尼加拉瓜,4855717874 
1999,刚果（金）,4711259427 
1999,波黑,4685733115 
1999,加蓬,4662992036 
1999,文莱,4600000000 
1999,阿塞拜疆,4581246713 
1999,毛里求斯,4343710332 
1999,马达加斯加,4277903780 
1999,巴勒斯坦,4271200000 
1999,海地,4153736347 
1999,马耳他,4121350758 
1999,马其顿,3863743409 
1999,纳米比亚,3818954447 
1999,法属波利尼西亚,3797016068 
1999,柬埔寨,3517242477 
1999,巴布亚新几内亚,3477038204 
1999,几内亚,3461282293 
1999,马里,3439463140 
1999,赞比亚,3404311976 
1999,布基纳法索,3364819316 
1999,百慕大,3324433000 
1999,阿尔巴尼亚,3212119044 
1999,新喀里多尼亚,3056999988 
1999,巴巴多斯,2951822204 
1999,摩纳哥,2906009307 
1999,格鲁吉亚,2800026339 
1999,贝宁,2689787917 
1999,列支敦士登,2664026095 
1999,尼日尔,2536859319 
1999,土库曼斯坦,2450564467 
1999,刚果（布）,2353909563 
1999,卢旺达,2157288438 
1999,斐济群岛,1942170999 
1999,亚美尼亚,1845482181 
1999,马拉维,1775921718 
1999,阿鲁巴,1722798882 
1999,多哥,1576094566 
1999,马恩岛,1567465656 
1999,斯威士兰,1547884442 
1999,乍得,1534673583 
1999,老挝,1454430642 
1999,毛里塔尼亚,1405662876 
1999,吉尔吉斯斯坦,1249061487 
1999,安道尔,1239876305 
1999,摩尔多瓦,1170782957 
1999,格陵兰,1131561595 
1999,法罗群岛,1120280381 
1999,圣马力诺,1109098657 
1999,塔吉克斯坦,1086605267 
1999,蒙古,1057408588 
1999,中非,999477510 
1999,圣卢西亚,921851851 
1999,莱索托,912771290 
1999,苏里南,886290697 
1999,冈比亚,814723460 
1999,布隆迪,808077223 
1999,安提瓜和巴布达,766200000 
1999,伯利兹,732750000 
1999,圭亚那,694754988 
1999,厄立特里亚,688921325 
1999,塞拉利昂,669384768 
1999,塞舌尔,622985493 
1999,赤道几内亚,621117885 
1999,佛得角,592416703 
1999,马尔代夫,589239753 
1999,吉布提,536080148 
1999,所罗门群岛,495442425 
1999,格林纳达,482009370 
1999,利比里亚,441800000 
1999,不丹,419035810 
1999,圣基茨和尼维斯,406595484 
1999,圣文森特和格林纳丁斯,390719148 
1999,多米尼克,331759000 
1999,瓦努阿图,268006972 
1999,萨摩亚,258833766 
1999,几内亚比绍,224446663 
1999,科摩罗,222580453 
1999,密克罗尼西亚联邦,220140500 
1999,汤加,199214621 
1999,马绍尔群岛,114326300 
1999,帕劳,113485000 
1999,基里巴斯,69032258 
1999,图瓦卢,13687141 
2000,美国,10252300000000 
2000,日本,4887520000000 
2000,德国,1943150000000 
2000,英国,1657820000000 
2000,法国,1362250000000 
2000,中国,1211350000000 
2000,意大利,1143830000000 
2000,加拿大,742295000000 
2000,墨西哥,707907000000 
2000,巴西,655421000000 
2000,西班牙,596878000000 
2000,韩国,576178000000 
2000,印度,468395000000 
2000,荷兰,416443000000 
2000,澳大利亚,415223000000 
2000,阿根廷,284204000000 
2000,土耳其,274303000000 
2000,瑞士,272055000000 
2000,瑞典,262835000000 
2000,俄罗斯,259710000000 
2000,比利时,236205000000 
2000,奥地利,196800000000 
2000,沙特阿拉伯,189515000000 
2000,波兰,172219000000 
2000,香港,171668000000 
2000,挪威,171247000000 
2000,印尼,165021000000 
2000,丹麦,164159000000 
2000,南非,136361000000 
2000,以色列,132343000000 
2000,希腊,130134000000 
2000,泰国,126392000000 
2000,芬兰,125707000000 
2000,葡萄牙,118311000000 
2000,委内瑞拉,117141000000 
2000,伊朗,109592000000 
2000,阿联酋,104337000000 
2000,哥伦比亚,99886577330 
2000,爱尔兰,99852958356 
2000,埃及,99838543960 
2000,新加坡,96074477958 
2000,马来西亚,93789736842 
2000,菲律宾,83670261708 
2000,巴基斯坦,82017743416 
2000,智利,77860932151 
2000,尼日利亚,69448756932 
2000,捷克,61828166496 
2000,波多黎各,61701800000 
2000,阿尔及利亚,54790233855 
2000,孟加拉,53369787318 
2000,新西兰,52623281956 
2000,秘鲁,51744749133 
2000,匈牙利,47218405892 
2000,摩洛哥,38857251336 
2000,利比亚,38270206950 
2000,科威特,37712842242 
2000,罗马尼亚,37253259016 
2000,乌克兰,31261527363 
2000,越南,31172518403 
2000,古巴,30565400000 
2000,斯洛伐克,29169953012 
2000,多米尼加,24305116729 
2000,乌拉圭,22823255803 
2000,克罗地亚,21633671680 
2000,突尼斯,21473188881 
2000,卢森堡,21263514833 
2000,斯洛文尼亚,20289627636 
2000,阿曼,19507452508 
2000,叙利亚,19325894913 
2000,危地马拉,19288827158 
2000,刚果（金）,19088046305 
2000,厄瓜多尔,18327764882 
2000,哈萨克斯坦,18291990619 
2000,卡塔尔,17759890109 
2000,黎巴嫩,17260364842 
2000,斯里兰卡,16330814179 
2000,哥斯达黎加,14949514493 
2000,乌兹别克斯坦,13760513969 
2000,坦桑尼亚,13375976353 
2000,保加利亚,13245833843 
2000,白俄罗斯,12736856827 
2000,肯尼亚,12705357103 
2000,巴拿马,12304115000 
2000,苏丹,12257418326 
2000,萨尔瓦多,11784927700 
2000,立陶宛,11524776866 
2000,科特迪瓦,10717022462 
2000,喀麦隆,10083937740 
2000,塞浦路斯,9985844486 
2000,也门,9652436179 
2000,安哥拉,9129594818 
2000,巴林,9062898936 
2000,冰岛,9003639602 
2000,牙买加,8985352831 
2000,缅甸,8905066163 
2000,巴拉圭,8855705139 
2000,约旦,8460424400 
2000,玻利维亚,8397912509 
2000,埃塞俄比亚,8242392103 
2000,特立尼达和多巴哥,8154338232 
2000,巴哈马,8076470000 
2000,拉脱维亚,7949253765 
2000,洪都拉斯,7103507989 
2000,塞尔维亚,6875845986 
2000,澳门,6720492405 
2000,津巴布韦,6689957600 
2000,乌干达,6193246837 
2000,文莱,6001153306 
2000,塞内加尔,5924239700 
2000,博茨瓦纳,5788329609 
2000,爱沙尼亚,5694069842 
2000,莫桑比克,5656473652 
2000,波黑,5505887894 
2000,尼泊尔,5494252207 
2000,阿塞拜疆,5272617196 
2000,尼加拉瓜,5107329007 
2000,加蓬,5067865320 
2000,加纳,4983024408 
2000,毛里求斯,4663313620 
2000,马达加斯加,4629247090 
2000,巴勒斯坦,4313600000 
2000,马耳他,4069515556 
2000,海地,3953846310 
2000,纳米比亚,3833993702 
2000,马其顿,3772851420 
2000,柬埔寨,3677897739 
2000,赞比亚,3600683039 
2000,巴布亚新几内亚,3521339699 
2000,阿尔巴尼亚,3480355188 
2000,百慕大,3480219000 
2000,法属波利尼西亚,3447543137 
2000,刚果（布）,3219910550 
2000,巴巴多斯,3059500000 
2000,格鲁吉亚,3057475288 
2000,几内亚,2995360969 
2000,布基纳法索,2956746304 
2000,马里,2954129565 
2000,土库曼斯坦,2904662604 
2000,新喀里多尼亚,2682347064 
2000,摩纳哥,2647883815 
2000,贝宁,2569186642 
2000,列支敦士登,2483953102 
2000,尼日尔,2236185389 
2000,卢旺达,2068929591 
2000,亚美尼亚,1911563665 
2000,阿鲁巴,1873452513 
2000,马拉维,1743506531 
2000,斯威士兰,1738100853 
2000,老挝,1731198022 
2000,斐济群岛,1684109743 
2000,马恩岛,1563667799 
2000,多哥,1488185772 
2000,安道尔,1429049198 
2000,乍得,1385058161 
2000,吉尔吉斯斯坦,1369688498 
2000,毛里塔尼亚,1293654176 
2000,摩尔多瓦,1288429391 
2000,蒙古,1136896123 
2000,格陵兰,1068030829 
2000,法罗群岛,1058702725 
2000,赤道几内亚,1045998496 
2000,圣马力诺,1005159388 
2000,黑山,984297589 
2000,苏里南,947671969 
2000,圣卢西亚,932592592 
2000,中非,914500299 
2000,莱索托,887295267 
2000,利比里亚,874000000 
2000,布隆迪,870486065 
2000,塔吉克斯坦,860521119 
2000,伯利兹,832050000 
2000,安提瓜和巴布达,826370370 
2000,冈比亚,782915402 
2000,圭亚那,712667896 
2000,厄立特里亚,706370815 
2000,塞拉利昂,635874002 
2000,马尔代夫,624337145 
2000,塞舌尔,614879764 
2000,吉布提,551230861 
2000,佛得角,539227277 
